출처,계획명,계획기간,단위,사업명,사업개요,총사업비,기투자,향후,이후,y1,y2,y3,y4,y5,기준연도,행,수집일
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,화성시 무상교통 추 진,"기간:2025년 ~ 2029년 대상:주민등록상 화성 시민 규모:300,000명 내용:대중교통비 환급 지원(버스)",45365,0,45365,0,7499,7499,7499,11434,11434,2026,32829,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,운수업계 재정지원,기간:2026년~2030년 대상:운수업체 규모:14개 업체 134개 노선 227대 내용:운행손실금 지원,93000,0,93000,0,17000,17000,17000,21000,21000,2026,32840,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,출퇴근시간대(광역 급행버스) 증차운행 지원(자체),기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 2개 업체 내용:출퇴근시간대 증차운 행 자체 보조 사업,31196,0,31196,0,5965,5965,5965,5965,7336,2026,32852,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,출퇴근시간대(광역 급행버스) 증차운행 지원(보조),기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 2개 업체 내용:출퇴근시간대 증 차운행 보조 사업 Y 국 토교 통부,2903,0,2903,0,581,581,581,581,581,2026,32891,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,도시형 교통모델 운 영,기간:2026.~2030. 대상:운수업체 규모:2개 업체 6개 노선 16대 내용:관내 심야버스 노 선 지원 Y 국 토교 통부,7570,0,7570,0,1514,1514,1514,1514,1514,2026,32907,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영버스 운영손실 보상,기간:2026년~2030년 대상:운수업체 규모:3개 업체 19개 노 선 6대 내용:벽오지 노선 운행 손실금 지원,2340,0,2340,0,468,468,468,468,468,2026,32923,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,2층버스 운영비 지 원,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 2개 업체 내용:2층버스 운영비 지 원,3888,0,3888,0,778,778,778,778,778,2026,32936,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,출퇴근시간대(광역 급행버스) 증차운행 지원(보조),기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 2개 업체 내용:출퇴근시간대 증 차운행 보조 사업 Y 국 토교 통부,2903,0,2903,0,581,581,581,581,581,2026,32981,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,도시형 교통모델 운 영,기간:2026.~2030. 대상:운수업체 규모:2개 업체 6개 노선 16대 내용:관내 심야버스 노 선 지원 Y 국 토교 통부,7570,0,7570,0,1514,1514,1514,1514,1514,2026,32997,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영버스 운영손실 보상,기간:2026년~2030년 대상:운수업체 규모:3개 업체 19개 노 선 6대 내용:벽오지 노선 운행 손실금 지원,2340,0,2340,0,468,468,468,468,468,2026,33013,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,2층버스 운영비 지 원,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 2개 업체 내용:2층버스 운영비 지 원,3888,0,3888,0,778,778,778,778,778,2026,33026,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,저상버스 도입비 지 원,"기간:연례반복 대상:관내 저상버스 도 입 희망 운수업체 규모:111대(대형97대, 중형14대) 내용:차량 도입비용 일 부 보조 Y 국 토교 통부",2250,0,2250,0,450,450,450,450,450,2026,33073,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,대광위 광역버스 준 공영제 운영비 지원,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 3개 업체 내용:민영제 광역급행 버스 노선의 준공영제 전환,27283,0,27283,0,5457,5457,5457,5457,5457,2026,33091,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,광역버스 공공관리 제 운영,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 3개 업체 내용:경기도 공공버스 운영제 지원,64065,0,64065,0,12813,12813,12813,12813,12813,2026,33103,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 수요응답형 버스(DRT) 운송사업 지원,기간:2026~2030 대상:관내 수요응답형 버스 운행 운수업체 규모:35대 내용:수요응답형버스 운영 지원,35369,0,35369,0,7074,7074,7074,7074,7074,2026,33115,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내버스 운송업체 재정지원,"기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 9, 시외 버스 1개 업체 내용:청소년 요금할일 및 적자노선 지원",14081,0,14081,0,2496,2496,2496,3096,3496,2026,33166,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 어린이 청소 년 교통비 지원,"기간:2025년 ~ 2029년 대상:경기도 거주 6~18 세 규모:150,000명 내용:대중교통비 환급 지원",3765,0,3765,0,753,753,753,753,753,2026,33178,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내버스 운송업체 경영 및 서비스 개 선지원,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 4개 업체 내용:경영 및 서비스 평 가 결과에 따라 등급별 경영지원,3115,0,3115,0,599,599,599,659,659,2026,33191,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내 및 마을버스 청소년요금할인 결 손 보전 지원,기간:2026. ~ 2030. 대상:운송업체 규모:마을버스 13개 업 체 내용:청소년 요금 할인 운임손실 지원,2142,0,2142,0,321,321,321,321,858,2026,33204,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,2층 저상버스 보급 지원,기간:2026~2030 대상:관내 운수업체 규모:6대 내용:저상버스 보급 지 원 Y 국 토교 통부,4140,0,4140,0,540,900,900,900,900,2026,33216,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내버스 운송업체 재정지원,"기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 9, 시외 버스 1개 업체 내용:청소년 요금할일 및 적자노선 지원",14081,0,14081,0,2496,2496,2496,3096,3496,2026,33266,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 어린이 청소 년 교통비 지원,"기간:2025년 ~ 2029년 대상:경기도 거주 6~18 세 규모:150,000명 내용:대중교통비 환급 지원",3765,0,3765,0,753,753,753,753,753,2026,33278,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내버스 운송업체 경영 및 서비스 개 선지원,기간:2025. ~ 2030. 대상:운송업체 규모:시내버스 4개 업체 내용:경영 및 서비스 평 가 결과에 따라 등급별 경영지원,3115,0,3115,0,599,599,599,659,659,2026,33291,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내 및 마을버스 청소년요금할인 결 손 보전 지원,기간:2026. ~ 2030. 대상:운송업체 규모:마을버스 13개 업 체 내용:청소년 요금 할인 운임손실 지원,2142,0,2142,0,321,321,321,321,858,2026,33304,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,2층 저상버스 보급 지원,기간:2026~2030 대상:관내 운수업체 규모:6대 내용:저상버스 보급 지 원 Y 국 토교 통부,4140,0,4140,0,540,900,900,900,900,2026,33316,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,2층 전기버스 보급 지원,기간:2026~2030 대상:관내 운수업체 규모:6대 내용:전기버스 보급 지 원 Y 국 토교 통부,14030,0,14030,0,1830,3050,3050,3050,3050,2026,33360,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2 광역교통개선 대책 운수업계 보조 금,2025~2026 동탄역 출퇴근 버스 운 행 노선 8개 노선 동탄역 연계교통 강화 를 위한 출퇴근 전용 버 스 운영,1400,0,1400,0,1400,0,0,0,0,2026,33377,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,시내버스 공공관리 제 운영 지원,기간:2024년~ 대상:관내 운행 버스노 선 규모:시내버스 전노선 내용:민영제 노선의 준 공영제 전환으로 버스 공적관리 강화,42779,0,42779,0,8556,8556,8556,8556,8556,2026,33390,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,The 경기패스,"기간:연례반복 대상:19세 이상 경기도 민 규모:50,355명 내용:대중교통비 환급 지원 Y 국 토교 통부",67500,0,67500,0,13500,13500,13500,13500,13500,2026,33403,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 The 경기패스 추가 지원,기간:연례반복 대상:경기도민 규모:예산한도 내 내용:전국 지하철·버 스 월15회 이상 이용시 20%~53% 무제한 할인 환 급,4980,0,4980,0,996,996,996,996,996,2026,33447,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,친환경버스 도입 보 조,기간:2026~2030 대상:관내시민 규모:30대 내용:친환경버스도입,5500,0,5500,0,550,700,850,1000,2400,2026,33460,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 마을버스 운 수종사자 처우개선 비 지원,기간:2026~2030 대상:관내 마을버스 업 체 근무자 규모:예산한도 내 내용:운수종사자 지원,5772,0,5772,0,1154,1154,1154,1154,1154,2026,33471,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,교통편익시설 설치 및 정비,기간:25. 1. 1. ~ 30. 12. 31. 대상:화성시민 규모:매년 80개소 내용:정류소 설치 및 관 리,10750,0,10750,0,2150,2150,2150,2150,2150,2026,33486,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 버스 인프라 지원(전환사업),기간:25. 1. 1. ~ 30. 12. 31. 대상:화성시민 규모:매년 17개소 내용:정류소 설치 및 개 선,3501,0,3501,0,597,645,696,752,812,2026,33498,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 The 경기패스 추가 지원,기간:연례반복 대상:경기도민 규모:예산한도 내 내용:전국 지하철·버 스 월15회 이상 이용시 20%~53% 무제한 할인 환 급,4980,0,4980,0,996,996,996,996,996,2026,33538,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,친환경버스 도입 보 조,기간:2026~2030 대상:관내시민 규모:30대 내용:친환경버스도입,5500,0,5500,0,550,700,850,1000,2400,2026,33551,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 마을버스 운 수종사자 처우개선 비 지원,기간:2026~2030 대상:관내 마을버스 업 체 근무자 규모:예산한도 내 내용:운수종사자 지원,5772,0,5772,0,1154,1154,1154,1154,1154,2026,33562,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,교통편익시설 설치 및 정비,기간:25. 1. 1. ~ 30. 12. 31. 대상:화성시민 규모:매년 80개소 내용:정류소 설치 및 관 리,10750,0,10750,0,2150,2150,2150,2150,2150,2026,33577,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,경기도 버스 인프라 지원(전환사업),기간:25. 1. 1. ~ 30. 12. 31. 대상:화성시민 규모:매년 17개소 내용:정류소 설치 및 개 선,3501,0,3501,0,597,645,696,752,812,2026,33589,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공공와이파이 통신 비 지원,"기간:25. 1. 1. ~ 30. 12. 31. 대상:관내 광역,시내버 스 규모:547대 내용:와이파이 통신비 지원",863,0,863,0,173,173,173,173,173,2026,33630,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,향남 버스공영차고 지 조성,"기간:2022.01~2029.12 위치:향남읍 구문천리 일원 규모:부지 44,980㎡, 건축 연면적 약 1,616㎡(3개동) 내용:관리동, 정비동, 세차 동 및 친환경충전시설",16600,1100,15500,0,0,4000,5000,5000,1500,2026,33644,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄권 버스공영차 고지 조성사업,"기간:2025년 ~2029년 대상:반송동 625-4번지 일 원 규모:부지면적 20,188㎡, 주차장대수 220면(버스 150 대, 소형 70대) 내용:버스공영차고지 조성",26000,0,26000,0,9400,0,0,2000,14600,2026,33656,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄버스공영차고지 운영,"기간:2026.~2030. 대상:동탄버스공영차고지 규모:동탄1, 2 버스공영차 고지 운영 내용:시설물 안전관리 및 유지보수 (소방, 전기, 승 강기 등 시설 관리) 등",1813,0,1813,0,363,363,363,363,363,2026,33669,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,밀폐형 버스정류소 설치사업,기간:2026.~2030. 대상:관내 전역 버스정 류장 규모:제반여건 고려한 밀폐형 버스 승강장 설 치 내용:밀폐형 버스 승강 장 설치,10699,0,10699,0,2100,1995,2095,2199,2309,2026,33682,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,대중교통 소외지역 행복택시 운영,기간:2025.01~2028.12 대상:대중교통 낙후지 역 행복택시 운송사업 자 규모:운행마을:154여개 마을 내용:대중교통 낙후지 역 택시 운행비용 지원 Y 국 토교 통부,12350,0,12350,0,2470,2470,2470,2470,2470,2026,33727,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,택시 카드단말기 통 신료 지원,"2026. 1. 1. ~ 2030. 12. 31. 화성시 법인 및 개인 택 시운송사업자 화성시 택시 1,366대 택시 카드단말기 통신 료 월(5,500원/대/월)의 80% 지원",361,0,361,0,72,72,72,72,72,2026,33745,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,택시 카드결제 수수 료 지원,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 법인 및 개 인택시 운송사업자 규모:화성시 택시 1,366 대 내용:택시 요금 1만 5천 원 미만 카드결제 건에 대한 수수료 지원",2049,0,2049,0,410,410,410,410,410,2026,33760,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,법인택시 운수종사 자 처우개선 지원,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 법인택시 운수종사자 규모:법인택시 운수종 사자 380명 내용:법인택시 운수종 사자 1인당 월 13만원 지급,2690,0,2690,0,684,502,502,502,502,2026,33776,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,대중교통 소외지역 행복택시 운영,기간:2025.01~2028.12 대상:대중교통 낙후지 역 행복택시 운송사업 자 규모:운행마을:154여개 마을 내용:대중교통 낙후지 역 택시 운행비용 지원 Y 국 토교 통부,12350,0,12350,0,2470,2470,2470,2470,2470,2026,33823,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,택시 카드단말기 통 신료 지원,"2026. 1. 1. ~ 2030. 12. 31. 화성시 법인 및 개인 택 시운송사업자 화성시 택시 1,366대 택시 카드단말기 통신 료 월(5,500원/대/월)의 80% 지원",361,0,361,0,72,72,72,72,72,2026,33841,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,택시 카드결제 수수 료 지원,"기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 법인 및 개 인택시 운송사업자 규모:화성시 택시 1,366 대 내용:택시 요금 1만 5천 원 미만 카드결제 건에 대한 수수료 지원",2049,0,2049,0,410,410,410,410,410,2026,33856,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,법인택시 운수종사 자 처우개선 지원,기간:2026. 1. 1. ~ 2030. 12. 31. 대상:화성시 법인택시 운수종사자 규모:법인택시 운수종 사자 380명 내용:법인택시 운수종 사자 1인당 월 13만원 지급,2690,0,2690,0,684,502,502,502,502,2026,33872,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,일반택시 장기무사 고 근속자 융자 지 원,"2026. 1. 1. ~ 2030. 12. 31. 개인택시 면허를 양수한 법 인택시 운수종사자 8명(계속 지원 : 5명, 신규 지원 : 3명) 개인택시 사업면허 양수를 원하는 운수종사자에게 융 자보증 및 이차보전금(연리 1.5%) 지원",26,0,26,0,10,6,4,4,4,2026,33917,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,운수업계 유가보조 금 지원(택시),"기간:2026. 1. 1. ~2030. 12. 31. 대상:관내 택시 운송사업자 규모:일반 및 개인택시 1,366대 내용:유류세 연동보조금 지 원",7700,0,7700,0,1280,1280,1280,1580,2280,2026,33933,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,택시 불법행위 지도 단속,"2026. 1. 1. ~ 2030. 12. 31. 화성시민 화성시 택시 1,288대 택시 불법행위 현수막 및 홍보물 제작",12,0,12,0,2,2,2,2,2,2026,33946,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,여객자동차 법규위 반 신고포상,2026. 1. 1. ~ 2030. 12. 31. 위반행위를 신고하여 그 결 과 행정처분이 실질적으로 이루어 지게 한 자 불법행위 신고자 16명 여객자동차 운수사업법 위 반 신고포상금 지급,10,0,10,0,2,2,2,2,2,2026,33958,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,노후택시 대폐차 비 용 지원,2026. 1. 1. ~ 2030. 12. 31. 관내 법인 및 개인택시 운송사업자 화성시 노후택시 65대 노후택시 1대당 대폐차 비용 100만원 지원,325,0,325,0,65,65,65,65,65,2026,33971,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,운수업계 유가보조 금 지원(화물),"기간:2026. 1. ~ 12. 대상:화물차운송사업자 규모:화물차 8,326대 내용:유류세인상액보조",81600,0,81600,0,14000,14000,14000,19800,19800,2026,34014,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영주차장 위탁운 영,기간:2025. 1 ~ 2029. 12. 대상:화성도시공사 규모:유료 공영주차장 62개소 내용:유료 공영주차장 위탁운영,44995,0,44995,0,8152,8561,8980,9420,9882,2026,34028,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄산단 공영주차 장 주차타워 조성공 사,기간:2026~2028 대상:방교동 828 규모: 지상4층 5단 주차 타워 내용:주차타워조성,19100,0,19100,0,934,16995,1171,0,0,2026,34042,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2지구 주12 공 영주차장 조성공사,"기간:2026.1.1.~ 2030.12.31. 대상:신동 31-12 규모:부지면적: 1,725㎡ 내용:노외주차장 조성",2870,0,2870,0,0,0,956,957,957,2026,34053,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2지구 주13 공 영주차장 조성공사,"기간:2026.1.~2028.12. 대상:신동 31-13 규모:부지면적 1,301㎡ 내용:노외주차장 조성",2280,0,2280,0,1880,0,400,0,0,2026,34064,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,운수업계 유가보조 금 지원(화물),"기간:2026. 1. ~ 12. 대상:화물차운송사업자 규모:화물차 8,326대 내용:유류세인상액보조",81600,0,81600,0,14000,14000,14000,19800,19800,2026,34103,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영주차장 위탁운 영,기간:2025. 1 ~ 2029. 12. 대상:화성도시공사 규모:유료 공영주차장 62개소 내용:유료 공영주차장 위탁운영,44995,0,44995,0,8152,8561,8980,9420,9882,2026,34117,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄산단 공영주차 장 주차타워 조성공 사,기간:2026~2028 대상:방교동 828 규모: 지상4층 5단 주차 타워 내용:주차타워조성,19100,0,19100,0,934,16995,1171,0,0,2026,34131,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2지구 주12 공 영주차장 조성공사,"기간:2026.1.1.~ 2030.12.31. 대상:신동 31-12 규모:부지면적: 1,725㎡ 내용:노외주차장 조성",2870,0,2870,0,0,0,956,957,957,2026,34142,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2지구 주13 공 영주차장 조성공사,"기간:2026.1.~2028.12. 대상:신동 31-13 규모:부지면적 1,301㎡ 내용:노외주차장 조성",2280,0,2280,0,1880,0,400,0,0,2026,34153,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 동탄2지구 주44 공 영주차장 조성공사,"기간:2026.1.~2028.12. 대상:목동 31-44 규모:부지면적 1,653㎡ 내용:노외주차장 조성",2770,0,2770,0,2370,0,400,0,0,2026,34191,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,동탄2지구 주63 공 영주차장 조성공사,2025. 5. ~ 2026. 12. 일반시민 노외주차장(주차면: 약 40면) 공영주차장 조성,2624,2124,500,0,500,0,0,0,0,2026,34201,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,태안3지구 주3 공영 주차장 조성공사,"기간:2026.1.~12. 대상:송산동 228번지 규모:부지면적 1,412㎡ 내용:노외주차장 조성",3570,0,3570,0,3200,0,370,0,0,2026,34212,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,남양뉴타운 주12 공 영주차장 조성공사,2025. 5. ~ 2026. 12. 일반시민 노외주차장(주차면 25면 ) 공영주차장 조성,2470,70,2400,0,2400,0,0,0,0,2026,34222,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,비봉지구 주1 공영 주차장 조성공사,기간:2025. 5. ~ 2026. 12. 대상:일반시민 규모:노외주차장(주차 면: 약 55면) 내용:공영주차장 조성,2270,70,2200,0,2200,0,0,0,0,2026,34233,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,비봉지구 주6 공영 주차장 조성공사,"기간:2026.1.~2028.12. 대상:비봉면 구포리 1831번지 일원 규모:부지면적 1,1,598.3㎡ 내용:노외주차장 조성",2105,0,2105,0,0,0,2105,0,0,2026,34245,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 제부도 1호 공영주 차장 조성공사,"기간:2026.1.~2029.12. 대상:서신면 제부리 290-11번지 일원 규모:부지면적 2,377㎡ 내용:노외주차장 조성",4100,0,4100,0,0,0,3050,1050,0,2026,34284,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주차환경 개선사업,"기간:연례반복 대상:화성시 일원 규모:노상주차장 및 소규모 공영주차장 정비,조성 내용:노상주차장 및 소규모 공영주차장 정비, 조성",5190,0,5190,0,1038,1038,1038,1038,1038,2026,34294,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영주차장 보수 및 관리,기간:연례반복 대상:관내 무료공영주 차장 규모:관내 무료공영주 차장 106개소 내용:무료 공영주차장 유지관리 및 환경정비,6610,0,6610,0,1242,1342,1342,1342,1342,2026,34306,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,불법주정차 단속운 영 및 관리,기간:연례반복 대상:화성시 전지역 규모:주정차단속요원 40 명 내용:불법 주정차 단속 인력 등 운영 및 관리,8778,0,8778,0,1756,1756,1756,1756,1756,2026,34333,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주정차금지구역 도 색 및 표지판 설치,기간:2025.01~2030.12 대상:주정차금지구역 규모:표지판 1000여개 등 내용:주정차금지 도색 및 표지판 정비,15436,0,15436,0,970,995,4504,4484,4484,2026,34345,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,자 소  계 2026 2027 2028 2029 2030 제부도 1호 공영주 차장 조성공사,"기간:2026.1.~2029.12. 대상:서신면 제부리 290-11번지 일원 규모:부지면적 2,377㎡ 내용:노외주차장 조성",4100,0,4100,0,0,0,3050,1050,0,2026,34385,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주차환경 개선사업,"기간:연례반복 대상:화성시 일원 규모:노상주차장 및 소규모 공영주차장 정비,조성 내용:노상주차장 및 소규모 공영주차장 정비, 조성",5190,0,5190,0,1038,1038,1038,1038,1038,2026,34395,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,공영주차장 보수 및 관리,기간:연례반복 대상:관내 무료공영주 차장 규모:관내 무료공영주 차장 106개소 내용:무료 공영주차장 유지관리 및 환경정비,6610,0,6610,0,1242,1342,1342,1342,1342,2026,34407,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,불법주정차 단속운 영 및 관리,기간:연례반복 대상:화성시 전지역 규모:주정차단속요원 40 명 내용:불법 주정차 단속 인력 등 운영 및 관리,8778,0,8778,0,1756,1756,1756,1756,1756,2026,34434,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,주정차금지구역 도 색 및 표지판 설치,기간:2025.01~2030.12 대상:주정차금지구역 규모:표지판 1000여개 등 내용:주정차금지 도색 및 표지판 정비,15436,0,15436,0,970,995,4504,4484,4484,2026,34446,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,교통유발부담금 부 과 및 징수,기간:연례반복 대상:관내 규모:해당없음 내용:부과징수 홍보 지 원등,1178,0,1178,0,285,285,202,202,202,2026,34487,2026-09-20
화성시_중기지방재정계획_2026-2030.pdf,중기지방재정계획,2026~2030,백만원,청사 운영 관리,"기간:2025년~(매년 반복) 대상:화성시 차량등록과 및 차량 소유 화성시민 등 규모:차량등록과 청사 유지 관리 및 우편요금(매월 등 기 9,800통, 일반 9,000통) 내용:차량등록과 청사 유지 관리비용 및 우편요금",2400,0,2400,0,480,480,480,480,480,2026,34499,2026-09-20
